,Brand A,Brand B,Brand C,margin,Profit per customer
94,0.38254598043345206,0.3489594456225538,0.26849457394399406,3.8999999999999995,1.0471288383815767
95,0.3386082308514487,0.2998312857010424,0.36156048344750913,3.6999999999999993,1.3377737887557835
96,0.3769014616360999,0.35869048644050733,0.26440805192339234,3.4000000000000004,0.8989873765395341
97,0.34694278794203526,0.31028401173302195,0.3427732003249434,3.1000000000000005,1.0625969210073247
98,0.2947398723042115,0.2600623291416942,0.4451977985540948,2.9000000000000004,1.2910736158068752
99,0.43052123786825064,0.4621576173925379,0.10732114473921112,5.2,0.5580699526438978
100,0.41968136575155557,0.4307233255129519,0.14959530873549218,4.9,0.7330170128039117
101,0.39355158233045745,0.3941176520311917,0.21233076563835074,4.7,0.9979545985002485
102,0.4094161530234763,0.40766565084444806,0.18291819613207524,4.0,0.731672784528301
103,0.39114210921777925,0.3677911065072957,0.24106678427492503,3.7,0.8919471018172227
104,0.3514005774459435,0.32271976659954615,0.32587965595451013,3.5,1.1405787958407854
105,0.384777932582178,0.3758148985425246,0.23940716887529728,3.2,0.7661029404009514
106,0.3597612357526118,0.33256192847178456,0.3076768357756034,2.9000000000000004,0.8922628237492499
107,0.3130945810752516,0.28663287334624066,0.4002725455785075,2.7,1.0807358730619703
108,0.42335317568047776,0.4433920456082043,0.13325477871131772,6.5,0.8661560616235652
109,0.41012567299120295,0.4077129917159367,0.18216133529286024,6.2,1.1294002788157336
110,0.3823939911311188,0.36924843395383444,0.24835757491504679,6.0,1.4901454494902806
111,0.39633372181864124,0.3813461499188995,0.22232012826245895,5.3,1.1782966797910324
112,0.37261344068236674,0.3362672430672107,0.2911193162504228,5.0,1.455596581252114
113,0.3273950913906935,0.2884568981972161,0.38414801041209057,4.8,1.8439104499780345
114,0.36591445007337636,0.34725388567351767,0.28683166425310563,4.5,1.2907424891389754
115,0.33380813245798363,0.29872501137691343,0.36746685616510305,4.2,1.5433607958934328
